Sentence	ID	表層形	原形	品詞
"よい酒だった。よく笑ったし、男前も盗み見した。まだまだのみたいとこだけど、よりによってどこも開いてないので仕方や気なく、帰宅。"	392	"気"	"気"	"名詞-一般"
"よい酒だった。よく笑ったし、男前も盗み見した。まだまだのみたいとこだけど、よりによってどこも開いてないので仕方や気なく、帰宅。"	392	"なく"	"ない"	"形容詞-自立"
"よい酒だった。よく笑ったし、男前も盗み見した。まだまだのみたいとこだけど、よりによってどこも開いてないので仕方や気なく、帰宅。"	392	"、"	"、"	"記号-読点"
"よい酒だった。よく笑ったし、男前も盗み見した。まだまだのみたいとこだけど、よりによってどこも開いてないので仕方や気なく、帰宅。"	392	"帰宅"	"帰宅"	"名詞-サ変接続"
"よい酒だった。よく笑ったし、男前も盗み見した。まだまだのみたいとこだけど、よりによってどこも開いてないので仕方や気なく、帰宅。"	392	"。"	"。"	"記号-句点"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"今朝"	"今朝"	"名詞-副詞可能"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"がた"	"がた"	"名詞-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"の"	"の"	"助詞-連体化"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"ツィート"	"ツィート"	"名詞-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"。"	"。"	"記号-句点"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"酔っ"	"酔う"	"動詞-自立"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"て"	"てる"	"動詞-非自立"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"た"	"た"	"助動詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"ん"	"ん"	"名詞-非自立-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"だろ"	"だ"	"助動詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"う"	"う"	"助動詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"なぁ"	"なぁ"	"助詞-終助詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"。"	"。"	"記号-句点"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"｢"	"｢"	"記号-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"仕方"	"仕方"	"名詞-ナイ形容詞語幹"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"なく"	"ない"	"助動詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"帰宅"	"帰宅"	"名詞-サ変接続"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"。"	"。"	"記号-句点"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"｣"	"｣"	"記号-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"の"	"の"	"助詞-連体化"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"まちがい"	"まちがい"	"名詞-ナイ形容詞語幹"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"だ"	"だ"	"助動詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"よ"	"よ"	"助詞-終助詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"ね"	"ね"	"助詞-終助詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"。"	"。"	"記号-句点"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"しかし"	"しかし"	"接続詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"、"	"、"	"記号-読点"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"｢"	"｢"	"記号-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"盗み見"	"盗み見"	"名詞-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"し"	"する"	"動詞-自立"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"た"	"た"	"助動詞"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"｣"	"｣"	"記号-一般"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"って"	"って"	"助詞-格助詞-連語"
"今朝がたのツィート。酔ってたんだろうなぁ。 ｢仕方なく帰宅。｣のまちがいだよね。 しかし、｢盗み見した｣ って…"	393	"…"	"…"	"記号-一般"
"イケメンを真っ正面からガン見できない、そうです私がこじらせおばさんです。"	394	"イケメン"	"イケメン"	"名詞-一般"
